,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Labels,Labels_list
8119,6a79Oo6RXOx8AuD9eOlCTJ,Wonderful Tonight,51,225027,0,Eric Clapton,['6PAt558ZEZl0DmdXlnjMgD'],1977-11-01 00:00:00,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,4,tenderness,['tenderness']
8120,0XrPZPotxZNDkuvauuVO8R,Dreams - Take 2,51,335133,0,Fleetwood Mac,['08GQAI4eElDnROBrJRGE0X'],1977-02-04 00:00:00,0.714,0.201,0,-10.914,1,0.0344,0.901,0.00117,0.0709,0.25,115.968,4,"tenderness, sadness","['tenderness', 'sadness']"
8121,2oRn0QuaWQ1hragGQ7XZ9s,Devil Woman,51,214576,0,Cliff Richard,['2nvKpWcP8etYTq4JrRiUiy'],1977,0.71,0.792,0,-5.996,1,0.0453,0.0792,3.32e-05,0.0871,0.858,116.687,4,"tenderness, tension, sadness","['tenderness', 'tension', 'sadness']"
8122,6xMoOFdqr5PYifDZnnL3sx,Spanish Stroll,51,219693,0,Mink DeVille,['1Oedz03PvIZQvBJBneRd9S'],1977,0.747,0.448,4,-15.043,1,0.0646,0.422,0.00194,0.123,0.947,128.582,4,tension,['tension']
8123,59HAcR0hVejI7Od0kgibFg,Cordeiro De Nanã,51,177907,0,Os Tincoãs,['2rnJUBfFhgXBrywGEQ8zC7'],1977,0.511,0.579,2,-9.198,1,0.0872,0.577,0.0,0.139,0.526,116.13,4,sadness,['sadness']
8124,1Q02TxUD4iUeqtkRSXBxrs,Be Ever Wonderful,51,307627,0,"Earth, Wind & Fire",['4QQgXkCYTt3BlENzhyNETg'],1977-11-21 00:00:00,0.387,0.462,10,-11.514,1,0.0419,0.262,0.000227,0.0914,0.319,141.199,3,tenderness,['tenderness']
8125,3JbZ8W2aFTIEP6EidBlN38,Wave,51,281707,0,João Gilberto,['77ZUbcdoU5KCPHNUl8bgQy'],1977,0.463,0.338,5,-16.857,1,0.034,0.393,0.028,0.086,0.429,140.724,4,sadness,['sadness']
8126,5PxJMuvCFAEbAGaG0J4mLr,Stepping Razor,51,347053,0,Peter Tosh,['0oea1hwGMfUxZbLxJc1XUN'],1977,0.865,0.654,7,-8.113,1,0.0731,0.00156,1.53e-06,0.0543,0.706,127.513,4,tension,['tension']
8127,2onPMbsXumicHnkJRewhhI,Romaria,51,246373,0,Elis Regina,['0yFvXd36g5sNKYDi0Kkvl8'],1977-01-01 00:00:00,0.494,0.141,2,-16.399,1,0.0355,0.794,0.0,0.111,0.23,87.79,3,sadness,['sadness']
8128,2ydBZKZD2nr7XTd64E2AVg,Lady Love,51,242387,0,Lou Rawls,['1zJBFCev9UwOMcrZsLi2od'],1977-01-01 00:00:00,0.657,0.673,0,-7.685,1,0.0573,0.372,0.000991,0.049,0.789,90.328,4,tenderness,['tenderness']
8129,2DRW68rSFwwd7YCT4T54x9,Sleeping On The Sidewalk - Remastered 2011,51,186080,0,Queen,['1dfeR4HaWDbWqFHLkxsg1d'],1977-10-28 00:00:00,0.619,0.767,4,-7.811,1,0.027,0.466,0.000279,0.387,0.644,129.947,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
8130,7E5p9vyjnx7C90DU8Jv1PI,California Dreamin',51,377107,0,Eddie Hazel,['3JVF9a4IJrL7sTSdjXxIqJ'],1977,0.577,0.675,1,-9.356,0,0.123,0.29,0.0265,0.0488,0.914,156.32,4,"tension, sadness","['tension', 'sadness']"
